<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
VIN,D,20131115,000000,3.88744,3.88744,3.76107,3.8454,13943.588170569928,0
VIN,D,20131118,000000,3.83128,3.92947,3.82413,3.83128,62680.13387466112,0
VIN,D,20131119,000000,3.81732,3.81732,3.65565,3.65565,19908.536961441736,0
VIN,D,20131120,000000,3.52953,3.64891,3.33305,3.64891,167964.15623193418,0
VIN,D,20131121,000000,3.51549,3.63471,3.51549,3.58562,6377.678049184685,0
VIN,D,20131122,000000,3.63471,3.64891,3.50844,3.61377,5596.22812782804,0
VIN,D,20131125,000000,3.61377,3.63471,3.61377,3.61377,5242.969944201055,0
VIN,D,20131126,000000,3.61377,3.63471,3.43831,3.44537,9919.775257403959,0
VIN,D,20131127,000000,3.47345,3.50154,3.34003,3.40318,13970.944864924317,0
VIN,D,20131128,000000,3.43831,3.57863,3.36811,3.57863,32207.155206232004,0
VIN,D,20131129,000000,3.5645,3.5645,3.5366,3.55753,3714.563324804888,0
VIN,D,20131202,000000,3.40318,3.43831,3.35414,3.36811,8593.570291935657,0
VIN,D,20131203,000000,3.36811,3.42427,3.19263,3.22779,23133.058630845775,0
VIN,D,20131204,000000,3.19263,3.21383,3.01734,3.21383,35689.781339766465,0
VIN,D,20131205,000000,3.19978,3.21383,3.02424,3.15051,8334.276406310511,0
VIN,D,20131206,000000,3.12253,3.32607,3.05232,3.32607,22011.43416229128,0
VIN,D,20131209,000000,3.31901,3.48043,3.31901,3.48043,11658.709481184284,0
VIN,D,20131210,000000,3.45235,3.48043,3.34709,3.36811,15304.286359353857,0
VIN,D,20131211,000000,3.22779,3.48757,3.22779,3.48757,35206.87621332888,0
VIN,D,20131212,000000,3.43831,3.48043,3.15051,3.47345,17602.24868517056,0
VIN,D,20131213,000000,3.47345,3.50844,3.41032,3.50844,14315.877098094476,0
VIN,D,20131216,000000,3.51549,3.68382,3.51549,3.68382,15865.693304377777,0
VIN,D,20131217,000000,3.68382,3.68382,3.57863,3.64891,21513.066556434882,0
VIN,D,20131218,000000,3.62774,3.63471,3.57863,3.59965,7695.557064197015,0
VIN,D,20131219,000000,3.57863,3.61377,3.28395,3.59267,22710.814000583687,0
VIN,D,20131220,000000,3.54356,3.57863,3.37517,3.45235,19928.757126833923,0
VIN,D,20131223,000000,3.45235,3.59267,3.45235,3.59267,29799.76610299775,0
VIN,D,20131227,000000,3.60663,3.60663,3.57164,3.58562,35629.120843589895,0
VIN,D,20131230,000000,3.57164,3.57164,3.54356,3.54356,3088.927619122021,0
VIN,D,20140102,000000,3.54356,3.54356,3.51549,3.51549,2130.253895205105,0
VIN,D,20140103,000000,3.51549,3.51549,3.37517,3.47345,10880.827824308737,0
VIN,D,20140107,000000,3.5366,3.5366,3.45933,3.45933,2339.59207809517,0
VIN,D,20140108,000000,3.47345,3.47345,3.30505,3.31194,3802.5805153380848,0
VIN,D,20140109,000000,3.22081,3.23484,3.18568,3.22779,87910.14259888759,0
VIN,D,20140110,000000,3.17171,3.291,3.17171,3.17171,1165.6330638196525,0
VIN,D,20140113,000000,3.17171,3.22779,3.05232,3.19263,30934.474207981166,0
VIN,D,20140114,000000,3.19263,3.29798,3.19263,3.29798,9165.682030402239,0
VIN,D,20140115,000000,3.09453,3.291,3.09453,3.27689,1121.6244685528943,0
VIN,D,20140116,000000,3.19263,3.27689,3.19263,3.27689,1518.891247446531,0
VIN,D,20140117,000000,3.23484,3.23484,3.15051,3.19263,39027.29805107235,0
VIN,D,20140120,000000,3.19263,3.22779,3.12968,3.13648,21172.8920092381,0
VIN,D,20140121,000000,3.19263,3.21383,3.15051,3.15775,7978.639379696091,0
VIN,D,20140122,000000,3.16465,3.28395,3.16465,3.28395,3129.367949907573,0
VIN,D,20140123,000000,3.19978,3.27689,3.19978,3.27689,2468.049599414132,0
VIN,D,20140124,000000,3.19263,3.27689,3.17171,3.17171,2246.8172015871014,0
VIN,D,20140127,000000,3.15775,3.16465,3.13648,3.14364,10525.190797693997,0
VIN,D,20140128,000000,3.19263,3.22779,3.13648,3.18568,5941.160360999161,0
VIN,D,20140129,000000,3.14364,3.22081,3.14364,3.19263,3683.6383659687585,0
VIN,D,20140130,000000,3.14364,3.36113,3.14364,3.36113,26721.54327731882,0
VIN,D,20140131,000000,3.36113,3.36113,3.29798,3.30505,55206.99862978373,0
VIN,D,20140203,000000,3.33305,3.36811,3.27689,3.27689,15209.132639858568,0
VIN,D,20140204,000000,3.27689,3.33305,3.24174,3.33305,34185.16315024624,0
VIN,D,20140205,000000,3.33305,3.33305,3.33305,3.33305,68.98644663422306,0
VIN,D,20140206,000000,3.35414,3.36113,3.23484,3.29798,1539.1114128393601,0
VIN,D,20140207,000000,3.29798,3.80319,3.29798,3.64891,593433.308162523,0
VIN,D,20140210,000000,3.68382,3.726,3.52263,3.52953,52914.98341143696,0
VIN,D,20140211,000000,3.52263,3.69802,3.48043,3.48043,48351.17314013559,0
VIN,D,20140212,000000,3.54356,3.75417,3.44537,3.55055,614351.6639721321,0
VIN,D,20140213,000000,3.73299,3.85937,3.57863,3.8454,78054.5961021447,0
VIN,D,20140214,000000,3.8454,4.16808,3.8454,3.87331,68666.49225242059,0
VIN,D,20140217,000000,4.0418,4.0418,3.8944,3.99959,10227.835424270628,0
VIN,D,20140218,000000,4.2804,4.58207,4.2804,4.54001,278594.62820334797,0
VIN,D,20140219,000000,4.56105,4.575,4.38566,4.38566,83167.91910353227,0
VIN,D,20140220,000000,4.39256,4.47681,4.3575,4.41366,19099.730345729637,0
VIN,D,20140221,000000,4.52589,4.575,4.52589,4.56105,48606.89876127825,0
VIN,D,20140224,000000,4.63116,4.63831,4.56793,4.575,17254.937609011573,0
VIN,D,20140225,000000,4.575,4.58912,4.32252,4.33649,77723.9369268968,0
VIN,D,20140226,000000,4.33649,4.41366,4.30143,4.30143,25577.319800385445,0
VIN,D,20140227,000000,4.30857,4.56105,4.30143,4.56105,23203.23449897336,0
VIN,D,20140228,000000,4.41366,4.5539,4.41366,4.5539,15953.710494911935,0
VIN,D,20140303,000000,4.35052,4.46267,4.30143,4.3575,124588.33319991235,0
VIN,D,20140304,000000,4.3575,4.45578,4.33649,4.38566,44810.26535341019,0
VIN,D,20140305,000000,4.49084,4.49084,4.38566,4.39256,49912.883561354465,0
VIN,D,20140306,000000,4.39256,4.42072,4.39256,4.42072,3699.1008453869294,0
VIN,D,20140307,000000,4.44174,4.44174,4.31546,4.4277,25241.90293916417,0
VIN,D,20140310,000000,4.36456,4.39256,4.28729,4.28729,18012.599100494932,0
VIN,D,20140311,000000,4.27341,4.27341,3.99959,4.14706,32635.346943961882,0
VIN,D,20140312,000000,4.1331,4.16808,4.00674,4.00674,40717.46599361083,0
VIN,D,20140313,000000,4.00674,4.3575,4.00674,4.21725,85973.76440715532,0
VIN,D,20140314,000000,4.11889,4.27341,4.04877,4.06987,31084.3413161863,0
VIN,D,20140317,000000,4.15412,4.33649,4.15412,4.21725,47961.042890203404,0
VIN,D,20140318,000000,4.06987,4.23129,4.06987,4.22424,14087.508171306206,0
VIN,D,20140319,000000,4.25223,4.40651,4.24526,4.35052,18631.09827721538,0
VIN,D,20140320,000000,4.42072,4.4277,4.35052,4.38566,13920.989162189982,0
VIN,D,20140321,000000,4.37852,4.37852,4.28729,4.35052,2242.059515612231,0
VIN,D,20140324,000000,4.35052,4.35052,4.2102,4.21725,17749.736950389004,0
VIN,D,20140325,000000,4.26627,4.45578,4.26627,4.3575,58701.518978255895,0
VIN,D,20140326,000000,4.37146,4.39969,4.2804,4.2804,27363.830883912557,0
VIN,D,20140327,000000,4.32252,4.47681,4.32252,4.44879,63331.93685320482,0
VIN,D,20140328,000000,4.46982,4.56105,4.45578,4.5471,43229.524188290336,0
VIN,D,20140331,000000,4.56105,4.8347,4.56105,4.82058,141749.30651092093,0
VIN,D,20140401,000000,4.86976,4.87682,4.72944,4.82058,41379.973765597824,0
VIN,D,20140402,000000,4.82058,4.82058,4.75037,4.82058,21427.428208888483,0
VIN,D,20140403,000000,4.81377,4.81377,4.75037,4.75037,29824.74395436438,0
VIN,D,20140404,000000,4.75037,4.78561,4.68732,4.70129,29220.517835568327,0
VIN,D,20140407,000000,4.70129,4.70129,4.45578,4.47681,32264.247437930673,0
VIN,D,20140408,000000,4.4277,4.63116,4.4277,4.52589,12221.30584770048,0
VIN,D,20140409,000000,4.52589,4.58912,4.49084,4.56105,17959.07513327843,0
VIN,D,20140410,000000,4.50489,4.58912,4.44174,4.58912,12729.188825507897,0
VIN,D,20140411,000000,4.58207,4.58207,4.45578,4.51893,6868.909126080054,0
VIN,D,20140414,000000,4.52589,4.52589,4.29443,4.42072,29835.44874780875,0
VIN,D,20140415,000000,4.42072,4.42072,4.12603,4.2102,31794.425947922013,0
VIN,D,20140416,000000,4.2102,4.25937,4.03473,4.13991,60984.01882465379,0
VIN,D,20140417,000000,4.1331,4.28729,4.1331,4.21725,10745.233774026936,0
VIN,D,20140422,000000,4.33649,4.42072,4.33649,4.42072,32453.365455426843,0
VIN,D,20140423,000000,4.42072,4.42072,4.38566,4.38566,3242.3629918085767,0
VIN,D,20140424,000000,4.50489,4.5961,4.42072,4.42072,20512.76308023779,0
VIN,D,20140425,000000,4.37146,4.41366,4.23129,4.40651,4211.741509168793,0
VIN,D,20140428,000000,4.30143,4.36456,4.26627,4.36456,10050.61162171025,0
VIN,D,20140429,000000,4.4346,4.47681,4.28729,4.42072,11885.888986479207,0
VIN,D,20140430,000000,4.30143,4.42072,4.30143,4.38566,8510.310787377119,0
VIN,D,20140502,000000,4.34337,4.34337,4.34337,4.34337,559.0281020359504,0
VIN,D,20140505,000000,4.34337,4.34337,4.11889,4.11889,7667.0109483484275,0
VIN,D,20140506,000000,4.32941,4.32941,4.13991,4.17513,7427.937228116004,0
VIN,D,20140507,000000,4.12603,4.12603,4.00674,4.11192,37915.18895446781,0
VIN,D,20140508,000000,4.13991,4.2102,4.01363,4.01363,17545.156453472955,0
VIN,D,20140509,000000,4.06987,4.13991,4.06987,4.13991,8182.030455117726,0
VIN,D,20140512,000000,4.1331,4.1331,3.85937,4.1331,31168.790242237224,0
VIN,D,20140513,000000,4.1331,4.1331,3.95755,4.11889,1898.3167039347745,0
VIN,D,20140514,000000,4.11889,4.11889,4.06987,4.06987,1817.4360423636713,0
VIN,D,20140515,000000,4.06987,4.06987,4.05584,4.06987,2799.898196154517,0
VIN,D,20140516,000000,4.2102,4.37146,4.15412,4.15412,71588.90086242554,0
VIN,D,20140519,000000,4.23129,4.35052,4.2102,4.2102,5289.357382455143,0
VIN,D,20140520,000000,4.32252,4.32252,4.2102,4.29443,2749.942493419329,0
VIN,D,20140521,000000,4.29443,4.29443,4.17513,4.27341,807.6171942178922,0
VIN,D,20140522,000000,4.2804,4.2804,4.27341,4.2804,1673.516041626858,0
VIN,D,20140523,000000,4.22424,4.27341,4.22424,4.23129,2234.922986650031,0
VIN,D,20140526,000000,4.2804,4.2804,4.23129,4.23129,28605.586923328978,0
VIN,D,20140527,000000,4.26627,4.49084,4.2102,4.44879,44937.53345323431,0
VIN,D,20140528,000000,4.45578,4.45578,4.3575,4.45578,5628.342508157727,0
VIN,D,20140529,000000,4.45578,4.45578,4.40651,4.42072,7366.087310443959,0
VIN,D,20140530,000000,4.42072,4.42072,4.38566,4.38566,3008.046957550811,0
VIN,D,20140602,000000,4.42072,4.42072,4.28729,4.28729,5760.368293957682,0
VIN,D,20140603,000000,4.31546,4.31546,4.28729,4.28729,10058.937572166007,0
VIN,D,20140604,000000,4.25223,4.25223,4.13991,4.13991,59846.9318766826,0
VIN,D,20140605,000000,4.13991,4.2102,4.13991,4.2102,12124.962706712911,0
VIN,D,20140606,000000,4.2102,4.2102,4.16101,4.16808,3647.9557211579713,0
VIN,D,20140609,000000,4.20322,4.20322,4.16101,4.17513,3766.8978705272975,0
VIN,D,20140610,000000,4.17513,4.17513,4.13991,4.16808,1441.578850356528,0
VIN,D,20140611,000000,4.17513,4.17513,4.07693,4.07693,29382.279158711175,0
VIN,D,20140612,000000,4.07693,4.10494,4.02776,4.10494,7432.6949140908755,0
VIN,D,20140613,000000,4.10494,4.11192,4.00674,4.06987,20695.93399026724,0
VIN,D,20140616,000000,4.06987,4.14706,4.06987,4.13991,28862.501965967112,0
VIN,D,20140617,000000,4.13991,4.13991,3.99959,3.99959,38200.650112953685,0
VIN,D,20140618,000000,3.99959,4.06282,3.92947,4.0418,12138.046343141832,0
VIN,D,20140620,000000,4.0418,4.0418,3.99959,4.02776,18491.93596245355,0
VIN,D,20140623,000000,4.02776,4.02776,3.98563,3.99959,4478.171923756033,0
VIN,D,20140624,000000,3.99959,3.99959,3.98563,3.99959,6311.070445537768,0
VIN,D,20140625,000000,3.98563,4.03473,3.98563,4.03473,9669.996743728343,0
VIN,D,20140626,000000,4.03473,4.03473,3.98563,4.00674,5248.917051669591,0
VIN,D,20140627,000000,3.98563,3.98563,3.9367,3.97151,6922.433093296235,0
VIN,D,20140630,000000,3.97857,3.97857,3.97151,3.97151,2889.1048081814843,0
VIN,D,20140701,000000,4.00674,4.00674,4.00674,4.00674,958.6737239169803,0
VIN,D,20140702,000000,3.99959,3.99959,3.75417,3.78916,10581.093607897506,0
VIN,D,20140703,000000,3.75417,3.75417,3.69087,3.705,8694.671118899589,0
VIN,D,20140704,000000,3.71197,3.77511,3.69087,3.69087,5415.436060786562,0
VIN,D,20140707,000000,3.66286,3.80319,3.62774,3.62774,8171.325661674427,0
VIN,D,20140708,000000,3.62074,3.63471,3.57863,3.57863,17918.63480249192,0
VIN,D,20140709,000000,3.57863,3.60663,3.54356,3.57863,10489.508152883209,0
VIN,D,20140710,000000,3.5645,3.5645,3.5366,3.5366,8678.019217987967,0
VIN,D,20140711,000000,3.57863,3.57863,3.54356,3.57863,19193.694643731582,0
VIN,D,20140714,000000,3.57863,3.58562,3.51549,3.52263,8264.100538182602,0
VIN,D,20140715,000000,3.5366,3.60663,3.41729,3.42427,28467.614030060486,0
VIN,D,20140716,000000,3.43831,3.43831,3.19263,3.22081,31418.568755913162,0
VIN,D,20140717,000000,3.27689,3.36811,3.27689,3.27689,6666.707472152189,0
VIN,D,20140718,000000,3.24174,3.29798,3.24174,3.24888,8459.165663148267,0
VIN,D,20140721,000000,3.34003,3.45235,3.34003,3.44537,27937.132043873124,0
VIN,D,20140722,000000,3.44537,3.54356,3.44537,3.52953,60873.402625740746,0
VIN,D,20140723,000000,3.5366,3.5366,3.43133,3.43133,18822.595137699307,0
VIN,D,20140724,000000,3.42427,3.50844,3.42427,3.50154,6187.370610193678,0
VIN,D,20140725,000000,3.5366,3.59965,3.43831,3.57164,74674.26021706667,0
VIN,D,20140728,000000,3.52953,3.61377,3.52953,3.5645,43002.34468299541,0
VIN,D,20140729,000000,3.57863,3.68382,3.57863,3.68382,62925.15470236261,0
VIN,D,20140730,000000,3.59965,3.69087,3.59267,3.69087,20466.375641984556,0
VIN,D,20140731,000000,3.68382,3.92947,3.68382,3.90148,46289.90569156376,0
VIN,D,20140801,000000,3.80319,3.95057,3.73299,3.92947,12221.30584770048,0
VIN,D,20140804,000000,3.90838,3.99959,3.90838,3.99959,4871.870438168676,0
VIN,D,20140805,000000,3.99959,3.99959,3.79613,3.90838,8731.543185204147,0
VIN,D,20140806,000000,3.90148,3.90838,3.78916,3.78916,7121.066482743107,0
VIN,D,20140807,000000,3.78916,3.78916,3.61377,3.61377,13440.462878736953,0
VIN,D,20140808,000000,3.55055,3.66286,3.54356,3.64891,12104.742541318588,0
VIN,D,20140811,000000,3.64891,3.78916,3.64168,3.64168,5473.717713977508,0
VIN,D,20140812,000000,3.65565,3.65565,3.57863,3.57863,7437.452600065533,0
VIN,D,20140813,000000,3.64891,3.64891,3.58562,3.58562,10703.604021748146,0
VIN,D,20140814,000000,3.71894,3.78916,3.64168,3.77511,20770.86754436927,0
VIN,D,20140818,000000,3.66286,3.9367,3.64891,3.9367,25843.750214972468,0
VIN,D,20140819,000000,3.80319,3.99959,3.79613,3.98563,18631.09827721538,0
VIN,D,20140820,000000,3.98563,4.06987,3.95057,3.99959,5115.701844375757,0
VIN,D,20140821,000000,4.03473,4.11192,3.95057,4.08392,19630.212331918065,0
VIN,D,20140822,000000,4.03473,4.12603,4.03473,4.12603,5787.724988312605,0
VIN,D,20140825,000000,4.1331,4.17513,4.10494,4.17513,7730.050287514245,0
VIN,D,20140826,000000,4.10494,4.15412,4.03473,4.1331,18708.410674305178,0
VIN,D,20140827,000000,4.13991,4.17513,4.09796,4.13991,12692.316759203553,0
VIN,D,20140828,000000,4.16833,4.31697,4.06214,4.31697,28946.950892019104,0
VIN,D,20140829,000000,4.28149,4.38767,4.17531,4.38767,57092.231697288305,0
VIN,D,20140901,000000,4.38767,4.38767,4.17531,4.28149,29263.337009342595,0
VIN,D,20140902,000000,4.28149,4.28149,4.17531,4.23197,5520.105152231595,0
VIN,D,20140903,000000,4.1046,4.21071,4.06921,4.06921,12195.138574840501,0
VIN,D,20140904,000000,4.06214,4.16833,4.04096,4.12588,5018.169281892924,0
VIN,D,20140905,000000,4.13302,4.13302,4.06214,4.06214,2165.9365400158918,0
VIN,D,20140908,000000,4.03381,4.03381,3.89231,3.95597,33005.25702850081,0
VIN,D,20140909,000000,3.93485,3.95597,3.82151,3.82151,33635.65042015897,0
VIN,D,20140910,000000,3.84985,3.84985,3.72256,3.75065,30289.807758398598,0
VIN,D,20140911,000000,3.79327,3.82151,3.77193,3.82151,13962.618914467706,0
VIN,D,20140912,000000,3.87819,3.9489,3.76494,3.84985,26833.34889772626,0
VIN,D,20140915,000000,3.83574,3.97723,3.83574,3.97025,7155.559706060229,0
VIN,D,20140916,000000,4.01969,4.03381,3.89231,3.98429,22150.59647705525,0
VIN,D,20140917,000000,3.89231,4.04096,3.8427,4.02684,8756.521036571741,0
VIN,D,20140918,000000,4.02684,4.02684,3.97025,3.97025,11821.660225820473,0
VIN,D,20140919,000000,3.97025,4.09048,3.97025,4.09048,30593.110239291036,0
VIN,D,20140922,000000,4.01969,4.01969,3.97025,3.97025,2905.7567090933208,0
VIN,D,20140923,000000,4.01969,4.09048,3.97723,3.97723,29715.31717694469,0
VIN,D,20140924,000000,3.99135,4.04096,3.87113,3.87113,15129.441399782088,0
VIN,D,20140925,000000,3.89231,3.89231,3.857,3.89231,20753.026221963773,0
VIN,D,20140926,000000,3.89231,3.96293,3.857,3.89938,10872.501873852125,0
VIN,D,20140929,000000,3.89938,4.09048,3.89938,3.94192,18458.63216062924,0
VIN,D,20140930,000000,4.06921,4.09048,3.95597,4.06921,23439.929376218246,0
VIN,D,20141001,000000,4.03381,4.06921,4.00548,4.04096,8054.76235529243,0
VIN,D,20141002,000000,3.99135,3.99135,3.87113,3.87113,24986.177318019378,0
VIN,D,20141003,000000,3.87819,3.93485,3.857,3.857,8383.042687551928,0
VIN,D,20141006,000000,4.02684,4.02684,3.857,3.86398,12980.156760678246,0
VIN,D,20141007,000000,3.857,3.86398,3.83574,3.8427,7274.501855429557,0
VIN,D,20141008,000000,3.84985,3.95597,3.84985,3.87113,1260.7867833150494,0
VIN,D,20141009,000000,3.9066,3.9066,3.9066,3.9066,11.89421493693475,0
VIN,D,20141010,000000,3.92073,3.92073,3.75065,3.82151,6573.932595644121,0
VIN,D,20141013,000000,3.79327,3.79327,3.73652,3.73652,10920.078733599772,0
VIN,D,20141014,000000,3.73652,3.73652,3.67994,3.68691,4890.901182067841,0
VIN,D,20141015,000000,3.78613,3.78613,3.67994,3.77907,5819.839368642399,0
VIN,D,20141016,000000,3.70827,3.70827,3.41107,3.64462,29115.84874412415,0
VIN,D,20141017,000000,3.64462,3.67994,3.64462,3.67296,758.8509129764652,0
VIN,D,20141020,000000,3.67296,3.67994,3.60931,3.67296,5149.005646199323,0
VIN,D,20141021,000000,3.60931,3.60931,3.47463,3.53852,22991.517473095115,0
VIN,D,20141022,000000,3.54559,3.54559,3.41813,3.48892,21197.86986060687,0
VIN,D,20141023,000000,3.48194,3.64462,3.45353,3.64462,28613.91287378452,0
VIN,D,20141024,000000,3.67994,3.67994,3.60931,3.60931,12145.1828721051,0
VIN,D,20141027,000000,3.69424,3.73652,3.6163,3.73652,6243.273420397188,0
VIN,D,20141028,000000,3.63043,3.73652,3.62353,3.73652,3533.7712577634097,0
VIN,D,20141029,000000,3.72955,3.74367,3.72955,3.74367,2119.5491017618046,0
VIN,D,20141030,000000,3.73652,3.73652,3.60931,3.60931,1527.2171979025022,0
VIN,D,20141031,000000,3.73652,3.75788,3.65178,3.75788,11819.28138283165,0
VIN,D,20141103,000000,3.75065,3.75065,3.71527,3.74367,11475.538571154835,0
VIN,D,20141104,000000,3.75065,3.75788,3.75065,3.75065,7995.291280607819,0
VIN,D,20141105,000000,3.72955,3.72955,3.72955,3.72955,1574.7940576502542,0
VIN,D,20141106,000000,3.74367,3.74367,3.74367,3.74367,1131.13984050253,0
VIN,D,20141107,000000,3.71527,3.73652,3.71527,3.72955,1617.6132314232416,0
VIN,D,20141110,000000,3.71527,3.71527,3.71527,3.71527,140.3517362558305,0
VIN,D,20141112,000000,3.72955,3.72955,3.71527,3.72955,2567.9610048842933,0
VIN,D,20141113,000000,3.72955,3.72955,3.65875,3.67296,6631.024827341402,0
VIN,D,20141114,000000,3.71527,3.71527,3.48892,3.58796,36681.758865508,0
VIN,D,20141117,000000,3.58098,3.58098,3.41813,3.41813,31801.562476883144,0
VIN,D,20141118,000000,3.41813,3.49598,3.41813,3.48892,7803.794420123148,0
VIN,D,20141119,000000,3.48194,3.48194,3.41107,3.41107,15519.571649712138,0
VIN,D,20141120,000000,3.45353,3.46775,3.30498,3.32615,24184.507231270545,0
VIN,D,20141121,000000,3.29076,3.41107,3.29076,3.32615,10389.596747412941,0
VIN,D,20141124,000000,3.38987,3.39695,3.26242,3.26242,19594.529687107064,0
VIN,D,20141125,000000,3.35449,3.35449,3.24838,3.29076,16144.017933902514,0
VIN,D,20141126,000000,3.26242,3.26242,3.18466,3.18466,42352.92054743841,0
VIN,D,20141127,000000,3.20584,3.31909,3.18466,3.2129,9872.198397656208,0
VIN,D,20141128,000000,3.23418,3.24123,3.18466,3.19869,4265.265476384973,0
VIN,D,20141201,000000,3.27655,3.27655,3.18466,3.18466,18645.37133513872,0
VIN,D,20141202,000000,3.18466,3.24838,3.11386,3.11386,23952.570040000108,0
VIN,D,20141203,000000,3.12799,3.16338,3.02904,3.11386,90852.77137428579,0
VIN,D,20141204,000000,3.13514,3.30498,3.07856,3.30498,30670.42263638083,0
VIN,D,20141205,000000,3.2837,3.38274,3.2837,3.3333,46845.3655291199,0
VIN,D,20141208,000000,3.29076,3.36861,3.24838,3.25536,18870.171997448022,0
VIN,D,20141209,000000,3.25536,3.26242,3.04307,3.19171,74682.58616752223,0
VIN,D,20141210,000000,3.10681,3.14934,3.10681,3.14934,6374.109784703585,0
VIN,D,20141211,000000,3.14204,3.14204,3.04307,3.10681,41043.36748288215,0
VIN,D,20141212,000000,3.07856,3.14934,3.05005,3.05737,46847.74437210659,0
VIN,D,20141215,000000,3.15624,3.15624,2.97237,2.99356,90972.9029451477,0
VIN,D,20141216,000000,2.97237,3.01466,2.83776,2.85904,59089.27038520032,0
VIN,D,20141217,000000,2.845,2.90856,2.845,2.90856,15983.446032253012,0
VIN,D,20141218,000000,2.94404,2.99356,2.90856,2.90856,20632.89465110078,0
VIN,D,20141219,000000,2.90856,2.97934,2.90856,2.9157,29426.28775397772,0
VIN,D,20141222,000000,2.95816,2.97934,2.85198,2.85198,24135.740950029554,0
VIN,D,20141223,000000,2.8661,3.01466,2.845,3.01466,24870.8034331319,0
VIN,D,20141229,000000,3.01466,3.01466,3.00063,3.00063,1416.6009989890408,0
VIN,D,20141230,000000,2.98649,3.03601,2.87324,3.03601,27350.74724748257,0
